simFrame,simTime,wheelId_1,flags_1,wheelX_1,wheelY_1,wheelId_2,flags_2,wheelX_2,wheelY_2,wheelId_3,flags_3,wheelX_3,wheelY_3,wheelId_4,flags_4,wheelX_4,wheelY_4,id,lateralDist,yawRel,type,id.1,lateralDist.1,yawRel.1,type.1,id.2,lateralDist.2,yawRel.2,type.2,id.3,lateralDist.3,yawRel.3,type.3,id.4,lateralDist.4,yawRel.4,type.4,id.5,lateralDist.5,yawRel.5,type.5,id.6,lateralDist.6,yawRel.6,type.6,id.7,lateralDist.7,yawRel.7,type.7,id.8,lateralDist.8,yawRel.8,type.8,id.9,lateralDist.9,yawRel.9,type.9,id.10,lateralDist.10,yawRel.10,type.10,id.11,lateralDist.11,yawRel.11,type.11,id.12,lateralDist.12,yawRel.12,type.12,id.13,lateralDist.13,yawRel.13,type.13,objectId_0,X_0,Y_0,yaw_angle_0,Vx_0,Vy_0,Ax_0,Ay_0,objectId_1,X_1,Y_1,yaw_angle_1,Vx_1,Vy_1,Ax_1,Ay_1,objectId_2,X_2,Y_2,yaw_angle_2,Vx_2,Vy_2,Ax_2,Ay_2,playerId,lightMask,playerId.1,lightMask.1,playerId.2,lightMask.2,playerId.3,lightMask.3,playerId.4,lightMask.4,playerId.5,lightMask.5
896,14.9166674446,1.0,                    0x1,111.9415999094,-5.4977808485,2.0,                    0x1,111.7904256532,-6.9700394896,3.0,                    0x1,110.0346574098,-6.7897539527,4.0,                    0x1,110.185831666,-5.3174953115,0,1.7129274607,5.9793921536766e-05,2,1,1.7128663063,0.0002261167,2,2,-1.6183962822,5.9793921536766e-05,1,3,-1.6258853674,3.01561613014201e-05,1,4,5.707927227,5.9793921536766e-05,1,5,5.7076463699,0.0001470815,1,6,-4.7033963203,5.9793921536766e-05,1,7,-4.7031741142,-0.0006392638,1,8,9.8251819611,5.9793921536766e-05,2,9,9.8243522644,-0.0018729892,2,10,-8.2683963776,5.9793921536766e-05,1,11,-8.2680044174,-0.0006340186,1,12,13.4851818085,5.9793921536766e-05,1,13,13.4846096039,-0.001868729,1,2,140.8807218441,-9.558165224,-0.1187904552,-4.0755724907,0.3280469775,0.0023285984,0.0910298367,1.0,110.1102445379,-6.0536246321,-0.1023232415,9.5919733047,-0.9864715934,-0.0025325264,-0.092738457,,,,,,,,,3,                  0x400,3,                  0x400,2.0,                  0x400,1.0,0,,,,
897,14.9333341122,1.0,                    0x1,112.1015531815,-5.5145399591,2.0,                    0x1,111.9501439124,-6.9867744507,3.0,                    0x1,110.19440447,-6.8062086451,4.0,                    0x1,110.3458137391,-5.3339741534,0,1.7129753828,5.77790524403099e-05,2,1,1.7129197121,0.0002708517,2,2,-1.6184487343,5.77790524403099e-05,1,3,-1.6259390116,-9.75767688942142e-05,1,4,5.7079753876,5.77790524403099e-05,1,5,5.7077026367,0.0001443752,1,6,-4.7034487724,5.77790524403099e-05,1,7,-4.7032251358,-0.0006454627,1,8,9.8248949051,5.77790524403099e-05,2,9,9.8240756989,-0.0018829962,2,10,-8.2684488297,5.77790524403099e-05,1,11,-8.2680578232,-0.0006516615,1,12,13.4848957062,5.77790524403099e-05,1,13,13.4843349457,-0.0018601937,1,2,140.9726618109,-9.5691394193,-0.1187957004,-4.0755324364,0.3295601606,0.0023424512,0.0909118473,1.0,110.2701091046,-6.0700913993,-0.1024828702,9.5919303894,-0.988011837,-0.002541417,-0.0925788209,,,,,,,,,3,                  0x400,3,                  0x400,2.0,                  0x400,1.0,0,,,,
898,14.9500007797,1.0,                    0x1,112.2615055322,-5.531324159,2.0,                    0x1,112.1098616929,-7.0035345088,3.0,                    0x1,110.3541510425,-6.8226889624,4.0,                    0x1,110.5057948818,-5.3504786125,0,1.7130228281,5.54642174392939e-05,2,1,1.7129715681,0.0001234896,2,2,-1.6185016632,5.54642174392939e-05,1,3,-1.6259942055,-2.22365015360992e-05,1,4,5.7080230713,5.54642174392939e-05,1,5,5.7077569962,0.0001413591,1,6,-4.7035017014,5.54642174392939e-05,1,7,-4.7032780647,-0.0006497542,1,8,9.8246078491,5.54642174392939e-05,2,9,9.8237981796,-0.0018929483,2,10,-8.2685012817,5.54642174392939e-05,1,11,-8.2681121826,-0.000667874,1,12,13.4846076965,5.54642174392939e-05,1,13,13.4840593338,-0.0018755649,1,2,141.0646017252,-9.5801140549,-0.1188004687,-4.0754938126,0.3310710788,0.002354937,0.090782197,1.0,110.4299729621,-6.0865837874,-0.1026422009,9.5918884277,-0.98954916,-0.0025490522,-0.0924084634,,,,,,,,,3,                  0x400,3,                  0x400,2.0,                  0x400,1.0,0,,,,
899,14.9666674472,1.0,                    0x1,112.4214569509,-5.5481333538,2.0,                    0x1,112.2695790168,-7.0203195732,3.0,                    0x1,110.513897145,-6.8391948529,4.0,                    0x1,110.665775079,-5.3670086335,0,1.7130699158,5.28270720678847e-05,2,1,1.7130221128,0.0001634714,2,2,-1.618555069,5.28270720678847e-05,1,3,-1.6260509491,-0.0001428763,1,4,5.7080698013,5.28270720678847e-05,1,5,5.7078104019,0.0001380109,1,6,-4.7035551071,5.28270720678847e-05,1,7,-4.7033319473,-0.0006526152,1,8,9.8243198395,5.28270720678847e-05,2,9,9.8235177994,-0.001902868,2,10,-8.2685546875,5.28270720678847e-05,1,11,-8.2681684494,-0.0006831328,1,12,13.4843196869,5.28270720678847e-05,1,13,13.4837827682,-0.0018907638,1,2,141.1565415882,-9.5910891202,-0.1188052371,-4.0754542351,0.3325793147,0.0023656674,0.0906401571,1.0,110.589836112,-6.1031017432,-0.1028012112,9.5918455124,-0.9910832047,-0.0025550416,-0.0922266394,,,,,,,,,3,                  0x400,3,                  0x400,2.0,                  0x400,1.0,0,,,,
900,14.9833341148,1.0,                    0x1,112.5814074356,-5.5649674734,2.0,                    0x1,112.4292958932,-7.037129575,3.0,                    0x1,110.6736427847,-6.8557262611,4.0,                    0x1,110.8257543271,-5.3835641595,0,1.7131164074,4.98601548315492e-05,2,1,1.7130713463,0.0002010552,2,2,-1.61860919,4.98601548315492e-05,1,3,-1.626109004,-5.99066370341461e-05,1,4,5.7081165314,4.98601548315492e-05,1,5,5.7078623772,0.0001343231,1,6,-4.7036089897,4.98601548315492e-05,1,7,-4.7033872604,-0.0006535689,1,8,9.8240308762,4.98601548315492e-05,2,9,9.8232364655,-0.0019127629,2,10,-8.2686090469,4.98601548315492e-05,1,11,-8.2682266235,-0.0006974379,1,12,13.4840316772,4.98601548315492e-05,1,13,13.4835033417,-0.0019057974,1,2,141.2484814012,-9.6020646045,-0.1188100055,-4.0754151344,0.3340848684,0.0023752058,0.0904861538,1.0,110.7496985559,-6.1196452103,-0.1029598936,9.5918035507,-0.9926139116,-0.0025599466,-0.0920337588,,,,,,,,,3,                  0x400,3,                  0x400,2.0,                  0x400,1.0,0,,,,
901,15.0000007823,1.0,                    0x1,112.7413569721,-5.5818264037,2.0,                    0x1,112.5890123517,-7.0539644051,3.0,                    0x1,110.8333879858,-6.87228313,4.0,                    0x1,110.9857326062,-5.4001451286,0,1.713162303,4.65336743218359e-05,2,1,1.7131192684,0.0002362113,2,2,-1.6186639071,4.65336743218359e-05,1,3,-1.626168251,-0.0001733939,1,4,5.7081623077,4.65336743218359e-05,1,5,5.7079129219,0.0001302658,1,6,-4.703663826,4.65336743218359e-05,1,7,-4.7034440041,-0.0006530921,1,8,9.8237419128,4.65336743218359e-05,2,9,9.8229541779,-0.0019226627,2,10,-8.2686634064,4.65336743218359e-05,1,11,-8.2682857513,-0.000670735,1,12,13.4837417603,4.65336743218359e-05,1,13,13.4832229614,-0.0019206959,1,2,141.3404211654,-9.6130404977,-0.118814297,-4.0753760338,0.3355875015,0.0023832021,0.0903204217,1.0,110.909560296,-6.1362141293,-0.1031182185,9.5917615891,-0.9941410422,-0.0025634151,-0.0918300375,,,,,,,,,3,                  0x400,3,                  0x400,2.0,                  0x400,1.0,0,,,,
902,15.0166674498,1.0,                    0x1,112.901305559,-5.5987100685,2.0,                    0x1,112.7487284018,-7.0708239886,3.0,                    0x1,110.9931327562,-6.8888653977,4.0,                    0x1,111.1457099134,-5.4167514777,0,1.7132076025,4.28401726821903e-05,2,1,1.7131659985,7.92250721133314e-05,2,2,-1.6187193394,4.28401726821903e-05,1,3,-1.6262288094,-8.32716541481204e-05,1,4,5.7082076073,4.28401726821903e-05,1,5,5.707962513,0.0001258317,1,6,-4.7037191391,4.28401726821903e-05,1,7,-4.7035021782,-0.0006511847,1,8,9.8234510422,4.28401726821903e-05,2,9,9.8226699829,-0.001932575,2,10,-8.2687196732,4.28401726821903e-05,1,11,-8.2683458328,-0.000682656,1,12,13.4834508896,4.28401726821903e-05,1,13,13.4829416275,-0.0019113621,1,2,141.432360882,-9.6240167896,-0.1188190654,-4.0753369331,0.337086916,0.0023900474,0.0901425289,1.0,111.0694213348,-6.1528084377,-0.1032761782,9.5917196274,-0.9956644177,-0.0025658363,-0.0916150287,,,,,,,,,3,                  0x400,3,                  0x400,2.0,                  0x400,1.0,0,,,,
903,15.0333341174,1.0,                    0x1,113.0612531788,-5.6156183341,2.0,                    0x1,112.9084440809,-7.0877081975,3.0,                    0x1,111.152877126,-6.9054730018,4.0,                    0x1,111.3056862239,-5.4333831384,0,1.7132520676,3.87423970096279e-05,2,1,1.7132116556,0.000109479,2,2,-1.6187754869,3.87423970096279e-05,1,3,-1.6262904406,-0.0001891295,1,4,5.7082519531,3.87423970096279e-05,1,5,5.7080111504,0.0001209835,1,6,-4.7037754059,3.87423970096279e-05,1,7,-4.7035608292,-0.00064737,1,8,9.8231601715,3.87423970096279e-05,2,9,9.8223848343,-0.0019425371,2,10,-8.2687759399,3.87423970096279e-05,1,11,-8.268406868,-0.0006936232,1,12,13.4831600189,3.87423970096279e-05,1,13,13.4826583862,-0.0019260417,1,2,141.5243005522,-9.6349934703,-0.1188233569,-4.0752968788,0.3385829926,0.0023957314,0.0899530191,1.0,111.229281675,-6.1694280701,-0.1034337357,9.591676712,-0.9971837997,-0.0025671981,-0.0913892612,,,,,,,,,3,                  0x400,3,                  0x400,2.0,                  0x400,1.0,0,,,,
904,15.0500007849,1.0,                    0x1,113.2211998191,-5.63255113,2.0,                    0x1,113.0681593766,-7.104616962,3.0,                    0x1,111.3126210826,-6.9221058722,4.0,                    0x1,111.4656615251,-5.4500400403,0,1.7132958174,3.42403654940426e-05,2,1,1.7132562399,0.0001372609,2,2,-1.6188325882,3.42403654940426e-05,1,3,-1.6263531446,-9.18547229957767e-05,1,4,5.7082958221,3.42403654940426e-05,1,5,5.7080583572,0.0001157211,1,6,-4.7038326263,3.42403654940426e-05,1,7,-4.7036209106,-0.000711743,1,8,9.8228673935,3.42403654940426e-05,2,9,9.8220977783,-0.0019194603,2,10,-8.2688322067,3.42403654940426e-05,1,11,-8.2684688568,-0.00070316,1,12,13.4828672409,3.42403654940426e-05,1,13,13.4823732376,-0.001940631,1,2,141.616240177,-9.6459705304,-0.1188276485,-4.0752568245,0.3400754333,0.0024001708,0.0897515734,1.0,111.3891413039,-6.1860729562,-0.1035908908,9.5916337967,-0.9986990094,-0.0025674154,-0.0911523998,,,,,,,,,3,                  0x400,3,                  0x400,2.0,                  0x400,1.0,0,,,,
905,15.0666674525,1.0,                    0x1,113.3811454673,-5.6495083305,2.0,                    0x1,113.2278743201,-7.1215501609,3.0,                    0x1,111.4723646513,-6.9387639402,4.0,                    0x1,111.6256357986,-5.4667221098,0,1.7133274078,2.93917382805375e-05,2,1,1.8616635799,-0.014685615,2,2,-1.618901968,2.93917382805375e-05,1,3,-1.4942623377,-0.0151703991,1,4,5.7083272934,2.93917382805375e-05,1,5,5.8566637039,-0.0148328179,1,6,-4.7039017677,2.93917382805375e-05,1,7,-4.5556192398,-0.0156191029,1,8,9.8225631714,2.93917382805375e-05,2,9,9.9694757462,-0.0169462636,2,10,-8.268901825,2.93917382805375e-05,1,11,-8.1206188202,-0.0155871548,1,12,13.4825630188,2.93917382805375e-05,1,13,13.6306886673,-0.0169456042,1,2,141.7081797577,-9.6569479603,-0.1188314632,-4.075217247,0.3415642977,0.0024030503,0.0895391467,1.0,111.5490002249,-6.202743025,-0.1037476137,9.591591835,-1.0002100468,-0.0025661709,-0.0909053832,,,,,,,,,3,                  0x400,3,                  0x400,2.0,                  0x400,1.0,0,,,,
906,15.08333412,1.0,                    0x1,113.5410901194,-5.6664898337,2.0,                    0x1,113.3875889292,-7.1385076951,3.0,                    0x1,111.6321078469,-6.9554471328,4.0,                    0x1,111.7856090371,-5.4834292714,0,1.7133694887,2.48215146712027e-05,2,1,1.8593187332,-0.0147277527,2,2,-1.6189609766,2.48215146712027e-05,1,3,-1.4967170954,-0.0151508488,1,4,5.7083692551,2.48215146712027e-05,1,5,5.8543186188,-0.0147396168,1,6,-4.7039608955,2.48215146712027e-05,1,7,-4.5580644608,-0.0153811611,1,8,9.822268486,2.48215146712027e-05,2,9,9.9667959213,-0.0167699177,2,10,-8.2689609528,2.48215146712027e-05,1,11,-8.1230640411,-0.0153849758,1,12,13.4822683334,2.48215146712027e-05,1,13,13.6280088425,-0.0168168433,1,2,141.8001192954,-9.667925751,-0.1188357547,-4.0751776695,0.343049109,0.0024043856,0.0893151369,1.0,111.708858442,-6.2194382021,-0.1039038897,9.5915498734,-1.0017164946,-0.0025634784,-0.0906475931,,,,,,,,,3,                  0x400,3,                  0x400,2.0,                  0x400,1.0,0,,,,
907,15.1000007875,1.0,                    0x1,113.7010337675,-5.6834955212,2.0,                    0x1,113.547303229,-7.1554894499,3.0,                    0x1,111.7918506901,-6.9721553743,4.0,                    0x1,111.9455812286,-5.5001614457,0,1.7134106159,2.0656052583945e-05,2,1,1.8569989204,-0.0144583238,2,2,-1.6190208197,2.0656052583945e-05,1,3,-1.4991468191,-0.0147517361,1,4,5.7084107399,2.0656052583945e-05,1,5,5.851998806,-0.0145477597,1,6,-4.704020977,2.0656052583945e-05,1,7,-4.5604848862,-0.0152714886,1,8,9.821972847,2.0656052583945e-05,2,9,9.9641399384,-0.0165934861,2,10,-8.2690210342,2.0656052583945e-05,1,11,-8.1254844666,-0.0152552761,1,12,13.4819726944,2.0656052583945e-05,1,13,13.6253538132,-0.0166459624,1,2,141.892058791,-9.6789038935,-0.1188395694,-4.0751385689,0.3445299268,0.0024045417,0.0890792916,1.0,111.8687159594,-6.23615841,-0.1040596962,9.5915079117,-1.0032184124,-0.0025597012,-0.0903787613,,,,,,,,,3,                  0x400,3,                  0x400,2.0,                  0x400,1.0,0,,,,
908,15.1166674551,1.0,                    0x1,113.8609764083,-5.700525285,2.0,                    0x1,113.7070172382,-7.1724953198,3.0,                    0x1,111.9515931963,-6.9888885856,4.0,                    0x1,112.1055523665,-5.5169185508,0,1.7134511471,1.68803981068777e-05,2,1,1.8547040224,-0.0141862044,2,2,-1.619081378,1.68803981068777e-05,1,3,-1.5015518665,-0.014740292,1,4,5.7084512711,1.68803981068777e-05,1,5,5.8497037888,-0.0143554406,1,6,-4.7040815353,1.68803981068777e-05,1,7,-4.5628800392,-0.0151632465,1,8,9.8216762543,1.68803981068777e-05,2,9,9.9615097046,-0.0164747052,2,10,-8.2690811157,1.68803981068777e-05,1,11,-8.1278791428,-0.0151260532,1,12,13.4816761017,1.68803981068777e-05,1,13,13.6227235794,-0.0165173728,1,2,141.9839982457,-9.689882379,-0.1188433841,-4.0750980377,0.3460062146,0.0024034337,0.0888315743,1.0,112.0285727814,-6.2529035682,-0.1042150185,9.5914649963,-1.0047153234,-0.0025547524,-0.0900988355,,,,,,,,,3,                  0x400,3,                  0x400,2.0,                  0x400,1.0,0,,,,
909,15.1333341226,1.0,                    0x1,114.0209180231,-5.7175790132,2.0,                    0x1,113.8667309598,-7.1895251956,3.0,                    0x1,112.1113353655,-7.0056466834,4.0,                    0x1,112.2655224288,-5.533700501,0,1.7134908438,1.3479613699019e-05,2,1,1.8524338007,-0.0142218051,2,2,-1.6191427708,1.3479613699019e-05,1,3,-1.5039321184,-0.0143497624,1,4,5.7084908485,1.3479613699019e-05,1,5,5.847433567,-0.0142610082,1,6,-4.7041430473,1.3479613699019e-05,1,7,-4.5652508736,-0.01493055,1,8,9.8213787079,1.3479613699019e-05,2,9,9.9589033127,-0.0162981637,2,10,-8.2691431046,1.3479613699019e-05,1,11,-8.1302499771,-0.014927689,1,12,13.4813785553,1.3479613699019e-05,1,13,13.6201181412,-0.0163466763,1,2,142.0759376604,-9.7008611991,-0.1188471988,-4.0750584602,0.3474780321,0.0024011401,0.0885733422,1.0,112.1884288972,-6.2696735922,-0.1043698415,9.5914230347,-1.0062072277,-0.0025487086,-0.089809157,,,,,,,,,3,                  0x400,3,                  0x400,2.0,                  0x400,1.0,0,,,,
910,15.1500007901,1.0,                    0x1,114.180858605,-5.734656579,2.0,                    0x1,114.0264444198,-7.2065789544,3.0,                    0x1,112.2710772192,-7.0224295842,4.0,                    0x1,112.4254914044,-5.5505072089,0,1.7135299444,1.04312812254648e-05,2,1,1.8501883745,-0.0139447171,2,2,-1.6192048788,1.04312812254648e-05,1,3,-1.506287694,-0.0143459477,1,4,5.7085299492,1.04312812254648e-05,1,5,5.8451881409,-0.0140678566,1,6,-4.7042050362,1.04312812254648e-05,1,7,-4.5675973892,-0.0148256458,1,8,9.8210802078,1.04312812254648e-05,2,9,9.9563217163,-0.01617934,2,10,-8.2692050934,1.04312812254648e-05,1,11,-8.1325969696,-0.0148013271,1,12,13.4810800552,1.04312812254648e-05,1,13,13.6175374985,-0.016176099,1,2,142.1678770362,-9.7118403454,-0.1188505366,-4.0750188828,0.3489453793,0.0023972252,0.0883048043,1.0,112.3482843118,-6.2864683966,-0.104524143,9.591381073,-1.0076941252,-0.0025411323,-0.0895099193,,,,,,,,,3,                  0x400,3,                  0x400,2.0,                  0x400,1.0,0,,,,
911,15.1666674577,1.0,                    0x1,114.3407981518,-5.7517578671,2.0,                    0x1,114.186157638,-7.2236564834,3.0,                    0x1,112.4308187739,-7.0392372012,4.0,                    0x1,112.5854592877,-5.567338585,0,1.713568449,7.72049861552659e-06,2,1,1.8479675055,-0.013664973,2,2,-1.6192677021,7.72049861552659e-06,1,3,-1.5086187124,-0.0143459477,1,4,5.708568573,7.72049861552659e-06,1,5,5.8429675102,-0.0138742942,1,6,-4.7042675018,7.72049861552659e-06,1,7,-4.5699186325,-0.0147221722,1,8,9.8207807541,7.72049861552659e-06,2,9,9.9537639618,-0.0160027593,2,10,-8.2692680359,7.72049861552659e-06,1,11,-8.1349182129,-0.0146053471,1,12,13.4807815552,7.72049861552659e-06,1,13,13.6149806976,-0.0160478875,1,2,142.2598163739,-9.7228198099,-0.1188543513,-4.0749793053,0.3504078388,0.0023921318,0.0880260656,1.0,112.5081390308,-6.3032878931,-0.1046779081,9.5913391113,-1.0091756582,-0.0025324645,-0.0892012119,,,,,,,,,3,                  0x400,3,                  0x400,2.0,                  0x400,1.0,0,,,,
912,15.1833341252,1.0,                    0x1,114.5007366614,-5.7688827595,2.0,                    0x1,114.3458706342,-7.2407576672,3.0,                    0x1,112.5905600463,-7.0560694452,4.0,                    0x1,112.7454260734,-5.5841945374,0,1.7136064768,5.33224283572054e-06,2,1,1.8457710743,-0.0136941075,2,2,-1.6193311214,5.33224283572054e-06,1,3,-1.5109250546,-0.0139692463,1,4,5.7086062431,5.33224283572054e-06,1,5,5.8407711983,-0.0137787843,1,6,-4.7043309212,5.33224283572054e-06,1,7,-4.5722160339,-0.0144947208,1,8,9.8204813004,5.33224283572054e-06,2,9,9.9512310028,-0.0158261787,2,10,-8.2693309784,5.33224283572054e-06,1,11,-8.1372156143,-0.0144808926,1,12,13.4804811478,5.33224283572054e-06,1,13,13.6124477386,-0.0158775989,1,2,142.3517556747,-9.7337995845,-0.1188576892,-4.0749402046,0.3518654108,0.0023858445,0.0877376031,1.0,112.6679930599,-6.3201319913,-0.1048311219,9.5912981033,-1.0106518269,-0.0025226879,-0.0888834968,,,,,,,,,3,                  0x400,3,                  0x400,2.0,                  0x400,1.0,0,,,,
913,15.2000007927,1.0,                    0x1,114.6606741322,-5.7860311358,2.0,                    0x1,114.5055834286,-7.2578823884,3.0,                    0x1,112.7503010533,-7.0729262248,4.0,                    0x1,112.9053917568,-5.6010749721,0,1.7136439085,3.25163000525208e-06,2,1,1.843599081,-0.0134094525,2,2,-1.6193950176,3.25163000525208e-06,1,3,-1.5132071972,-0.0139768757,1,4,5.7086439133,3.25163000525208e-06,1,5,5.838599205,-0.0135844853,1,6,-4.7043948174,3.25163000525208e-06,1,7,-4.5744891167,-0.0143950619,1,8,9.8201808929,3.25163000525208e-06,2,9,9.9487218857,-0.0157074053,2,10,-8.2693948746,3.25163000525208e-06,1,11,-8.1394882202,-0.0143578686,1,12,13.4801807404,3.25163000525208e-06,1,13,13.6099395752,-0.0157497227,1,2,142.4436949393,-9.7447796615,-0.1188610271,-4.0749015808,0.3533177972,0.0023783101,0.0874396259,1.0,112.827846405,-6.3370005985,-0.1049837694,9.5912570953,-1.0121223927,-0.0025117476,-0.0885569677,,,,,,,,,3,                  0x400,3,                  0x400,2.0,                  0x400,1.0,0,,,,
914,15.2166674603,1.0,                    0x1,114.8206105626,-5.8032028734,2.0,                    0x1,114.6652960416,-7.2750305269,3.0,                    0x1,112.9100418122,-7.089807446,4.0,                    0x1,113.0653563332,-5.6179797925,0,1.7136809826,1.46365516684455e-06,2,1,1.8414514065,-0.0134344259,2,2,-1.6194593906,1.46365516684455e-06,1,3,-1.5154649019,-0.0136087574,1,4,5.7086811066,1.46365516684455e-06,1,5,5.8364515305,-0.0134883411,1,6,-4.7044596672,1.46365516684455e-06,1,7,-4.5767374039,-0.0141714253,1,8,9.8198795319,1.46365516684455e-06,2,9,9.9462375641,-0.0155308768,2,10,-8.2694597244,1.46365516684455e-06,1,11,-8.1417369843,-0.0141657032,1,12,13.4798793793,1.46365516684455e-06,1,13,13.6074552536,-0.0155797834,1,2,142.5356341687,-9.7557600335,-0.1188643649,-4.0748615265,0.3547648191,0.0023698803,0.0871323273,1.0,112.9876990727,-6.3538936192,-0.1051358357,9.5912151337,-1.0135871172,-0.0024999937,-0.0882218033,,,,,,,,,3,                  0x400,3,                  0x400,2.0,                  0x400,1.0,0,,,,
915,15.2333341278,1.0,                    0x1,114.9805459358,-5.8203978457,2.0,                    0x1,114.8250084783,-7.2922019587,3.0,                    0x1,113.0697823248,-7.1067130111,4.0,                    0x1,113.2253197823,-5.634908898,0,1.7137175798,-4.71216097253091e-08,2,1,1.8393280506,-0.0131448936,2,2,-1.6195243597,-4.71216097253091e-08,1,3,-1.5176985264,-0.013624493,1,4,5.708717823,-4.71216097253091e-08,1,5,5.8343281746,-0.013293365,1,6,-4.7045245171,-4.71216097253091e-08,1,7,-4.5789618492,-0.0140751041,1,8,9.8195781708,-4.71216097253091e-08,2,9,9.9437761307,-0.015412217,2,10,-8.2695245743,-4.71216097253091e-08,1,11,-8.1439609528,-0.0140450634,1,12,13.4795780182,-4.71216097253091e-08,1,13,13.6049957275,-0.015452303,1,2,142.6275733637,-9.7667406929,-0.1188677028,-4.0748229027,0.3562064767,0.0023603984,0.0868159308,1.0,113.1475510535,-6.3708109546,-0.105287306,9.5911741257,-1.0150460005,-0.0024872674,-0.0878782123,,,,,,,,,3,                  0x400,3,                  0x400,2.0,                  0x400,1.0,0,,,,
