"                simTime","               simFrame","               playerId","                 roadId","                 laneId","                  flags","                  roadS","                  roadT","             laneOffset","                 hdgRel","               pitchRel","                rollRel","               roadType","                  pathS","               playerId","                 roadId","                 laneId","                  flags","                  roadS","                  roadT","             laneOffset","                 hdgRel","               pitchRel","                rollRel","               roadType","                  pathS","               playerId","                 roadId","                 laneId","                  flags","                  roadS","                  roadT","             laneOffset","                 hdgRel","               pitchRel","                rollRel","               roadType","                  pathS","               playerId","                 roadId","                 laneId","                  flags","                  roadS","                  roadT","             laneOffset","                 hdgRel","               pitchRel","                rollRel","               roadType","                  pathS"
3.15E+01,3147,2,1,-1,"                    0x1",2.77E+02,-1.88E+00,1.89E-13,4.47E-11,0.00E+00,-5.25E-18,0,2.77E+02,1,1,-1,"                    0x1",2.10E+02,-1.88E+00,3.19E-11,4.47E-11,3.19E-06,-9.69E-12,0,2.10E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.15E+01,3148,2,1,-1,"                    0x1",2.78E+02,-1.88E+00,4.83E-12,4.47E-11,0.00E+00,4.46E-18,0,2.78E+02,1,1,-1,"                    0x1",2.10E+02,-1.88E+00,2.87E-11,4.47E-11,3.19E-06,-9.70E-12,0,2.10E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.15E+01,3149,2,1,-1,"                    0x1",2.78E+02,-1.88E+00,7.59E-12,4.47E-11,0.00E+00,1.69E-19,0,2.78E+02,1,1,-1,"                    0x1",2.10E+02,-1.88E+00,2.94E-11,4.47E-11,3.19E-06,-9.70E-12,0,2.10E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.15E+01,3150,2,1,-1,"                    0x1",2.78E+02,-1.88E+00,-7.29E-12,4.47E-11,0.00E+00,-9.48E-18,0,2.78E+02,1,1,-1,"                    0x1",2.10E+02,-1.88E+00,3.09E-11,4.47E-11,3.19E-06,-9.69E-12,0,2.10E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.15E+01,3151,2,1,-1,"                    0x1",2.78E+02,-1.88E+00,2.00E-13,4.47E-11,0.00E+00,3.95E-19,0,2.78E+02,1,1,-1,"                    0x1",2.10E+02,-1.88E+00,3.02E-11,4.47E-11,3.19E-06,-9.68E-12,0,2.10E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.15E+01,3152,2,1,-1,"                    0x1",2.78E+02,-1.88E+00,-6.69E-12,4.47E-11,0.00E+00,4.57E-18,0,2.78E+02,1,1,-1,"                    0x1",2.10E+02,-1.88E+00,3.22E-11,4.47E-11,3.18E-06,-9.65E-12,0,2.10E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.15E+01,3153,2,1,-1,"                    0x1",2.78E+02,-1.88E+00,1.74E-13,4.47E-11,0.00E+00,2.82E-19,0,2.78E+02,1,1,-1,"                    0x1",2.11E+02,-1.88E+00,2.87E-11,4.47E-11,3.18E-06,-9.62E-12,0,2.11E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.15E+01,3154,2,1,-1,"                    0x1",2.78E+02,-1.88E+00,4.14E-12,4.47E-11,0.00E+00,4.46E-18,0,2.78E+02,1,1,-1,"                    0x1",2.11E+02,-1.88E+00,3.28E-11,4.47E-11,3.18E-06,-9.58E-12,0,2.11E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.15E+01,3155,2,1,-1,"                    0x1",2.78E+02,-1.88E+00,3.14E-12,4.47E-11,0.00E+00,1.40E-17,0,2.78E+02,1,1,-1,"                    0x1",2.11E+02,-1.88E+00,3.65E-11,4.47E-11,3.18E-06,-9.52E-12,0,2.11E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.16E+01,3156,2,1,-1,"                    0x1",2.78E+02,-1.88E+00,-3.95E-12,4.47E-11,0.00E+00,9.48E-18,0,2.78E+02,1,1,-1,"                    0x1",2.11E+02,-1.88E+00,3.45E-11,4.47E-11,3.17E-06,-9.46E-12,0,2.11E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.16E+01,3157,2,1,-1,"                    0x1",2.78E+02,-1.88E+00,5.54E-12,4.47E-11,0.00E+00,-3.95E-19,0,2.78E+02,1,1,-1,"                    0x1",2.11E+02,-1.88E+00,3.74E-11,4.47E-11,3.17E-06,-9.40E-12,0,2.11E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.16E+01,3158,2,1,-1,"                    0x1",2.78E+02,-1.88E+00,4.80E-12,4.47E-11,0.00E+00,2.31E-17,0,2.78E+02,1,1,-1,"                    0x1",2.11E+02,-1.88E+00,3.75E-11,4.47E-11,3.17E-06,-9.32E-12,0,2.11E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.16E+01,3159,2,1,-1,"                    0x1",2.78E+02,-1.88E+00,4.57E-12,4.47E-11,0.00E+00,8.69E-18,0,2.78E+02,1,1,-1,"                    0x1",2.11E+02,-1.88E+00,4.28E-11,4.47E-11,3.17E-06,-9.23E-12,0,2.11E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.16E+01,3160,2,1,-1,"                    0x1",2.79E+02,-1.88E+00,-1.86E-12,4.47E-11,0.00E+00,8.46E-18,0,2.79E+02,1,1,-1,"                    0x1",2.11E+02,-1.88E+00,4.30E-11,4.47E-11,3.17E-06,-9.14E-12,0,2.11E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.16E+01,3161,2,1,-1,"                    0x1",2.79E+02,-1.88E+00,2.70E-12,4.47E-11,0.00E+00,-1.65E-17,0,2.79E+02,1,1,-1,"                    0x1",2.11E+02,-1.88E+00,4.36E-11,4.47E-11,3.16E-06,-9.03E-12,0,2.11E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.16E+01,3162,2,1,-1,"                    0x1",2.79E+02,-1.88E+00,-4.37E-13,4.47E-11,0.00E+00,-2.03E-17,0,2.79E+02,1,1,-1,"                    0x1",2.11E+02,-1.88E+00,4.76E-11,4.47E-11,3.16E-06,-8.92E-12,0,2.11E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.16E+01,3163,2,1,-1,"                    0x1",2.79E+02,-1.88E+00,3.12E-12,4.47E-11,0.00E+00,3.61E-18,0,2.79E+02,1,1,-1,"                    0x1",2.11E+02,-1.88E+00,4.99E-11,4.47E-11,3.16E-06,-8.80E-12,0,2.11E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.16E+01,3164,2,1,-1,"                    0x1",2.79E+02,-1.88E+00,5.67E-12,4.47E-11,0.00E+00,1.32E-17,0,2.79E+02,1,1,-1,"                    0x1",2.11E+02,-1.88E+00,5.37E-11,4.47E-11,3.15E-06,-8.67E-12,0,2.11E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.16E+01,3165,2,1,-1,"                    0x1",2.79E+02,-1.88E+00,9.61E-12,4.47E-11,0.00E+00,-2.01E-17,0,2.79E+02,1,1,-1,"                    0x1",2.12E+02,-1.88E+00,5.40E-11,4.47E-11,3.15E-06,-8.54E-12,0,2.12E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.17E+01,3166,2,1,-1,"                    0x1",2.79E+02,-1.88E+00,4.42E-12,4.47E-11,0.00E+00,-1.55E-17,0,2.79E+02,1,1,-1,"                    0x1",2.12E+02,-1.88E+00,5.37E-11,4.47E-11,3.15E-06,-8.39E-12,0,2.12E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.17E+01,3167,2,1,-1,"                    0x1",2.79E+02,-1.88E+00,-1.11E-12,4.47E-11,0.00E+00,-5.53E-18,0,2.79E+02,1,1,-1,"                    0x1",2.12E+02,-1.88E+00,5.86E-11,4.47E-11,3.15E-06,-8.24E-12,0,2.12E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.17E+01,3168,2,1,-1,"                    0x1",2.79E+02,-1.88E+00,2.74E-12,4.47E-11,0.00E+00,-9.65E-18,0,2.79E+02,1,1,-1,"                    0x1",2.12E+02,-1.88E+00,6.11E-11,4.47E-11,3.14E-06,-8.08E-12,0,2.12E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.17E+01,3169,2,1,-1,"                    0x1",2.79E+02,-1.88E+00,3.49E-12,4.47E-11,0.00E+00,2.26E-19,0,2.79E+02,1,1,-1,"                    0x1",2.12E+02,-1.88E+00,6.16E-11,4.47E-11,3.14E-06,-7.91E-12,0,2.12E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.17E+01,3170,2,1,-1,"                    0x1",2.79E+02,-1.88E+00,-1.21E-12,4.47E-11,0.00E+00,-9.42E-18,0,2.79E+02,1,1,-1,"                    0x1",2.12E+02,-1.88E+00,6.83E-11,4.47E-11,3.14E-06,-7.74E-12,0,2.12E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.17E+01,3171,2,1,-1,"                    0x1",2.79E+02,-1.88E+00,-3.57E-12,4.47E-11,0.00E+00,4.51E-19,0,2.79E+02,1,1,-1,"                    0x1",2.12E+02,-1.88E+00,7.09E-11,4.47E-11,3.13E-06,-7.56E-12,0,2.12E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.17E+01,3172,2,1,-1,"                    0x1",2.80E+02,-1.88E+00,5.09E-12,4.47E-11,0.00E+00,4.63E-18,0,2.80E+02,1,1,-1,"                    0x1",2.12E+02,-1.88E+00,7.51E-11,4.47E-11,3.13E-06,-7.37E-12,0,2.12E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.17E+01,3173,2,1,-1,"                    0x1",2.80E+02,-1.88E+00,6.60E-12,4.47E-11,0.00E+00,3.38E-19,0,2.80E+02,1,1,-1,"                    0x1",2.12E+02,-1.88E+00,7.59E-11,4.47E-11,3.13E-06,-7.18E-12,0,2.12E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.17E+01,3174,2,1,-1,"                    0x1",2.80E+02,-1.88E+00,-2.49E-12,4.47E-11,0.00E+00,9.98E-18,0,2.80E+02,1,1,-1,"                    0x1",2.12E+02,-1.88E+00,8.13E-11,4.47E-11,3.13E-06,-6.97E-12,0,2.12E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.17E+01,3175,2,1,-1,"                    0x1",2.80E+02,-1.88E+00,-6.17E-12,4.47E-11,0.00E+00,1.93E-17,0,2.80E+02,1,1,-1,"                    0x1",2.12E+02,-1.88E+00,8.37E-11,4.47E-11,3.12E-06,-6.77E-12,0,2.12E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.18E+01,3176,2,1,-1,"                    0x1",2.80E+02,-1.88E+00,3.18E-12,4.47E-11,0.00E+00,3.84E-18,0,2.80E+02,1,1,-1,"                    0x1",2.12E+02,-1.88E+00,9.11E-11,4.47E-11,3.12E-06,-6.55E-12,0,2.12E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.18E+01,3177,2,1,-1,"                    0x1",2.80E+02,-1.88E+00,-3.02E-12,4.47E-11,0.00E+00,1.34E-17,0,2.80E+02,1,1,-1,"                    0x1",2.13E+02,-1.88E+00,8.75E-11,4.47E-11,3.12E-06,-6.33E-12,0,2.13E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.18E+01,3178,2,1,-1,"                    0x1",2.80E+02,-1.88E+00,3.19E-12,4.47E-11,0.00E+00,1.30E-17,0,2.80E+02,1,1,-1,"                    0x1",2.13E+02,-1.88E+00,9.44E-11,4.47E-11,3.11E-06,-6.10E-12,0,2.13E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.18E+01,3179,2,1,-1,"                    0x1",2.80E+02,-1.88E+00,-3.91E-13,4.47E-11,0.00E+00,-2.58E-17,0,2.80E+02,1,1,-1,"                    0x1",2.13E+02,-1.88E+00,1.01E-10,4.47E-11,3.11E-06,-5.87E-12,0,2.13E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.18E+01,3180,2,1,-1,"                    0x1",2.80E+02,-1.88E+00,2.05E-12,4.47E-11,0.00E+00,9.19E-18,0,2.80E+02,1,1,-1,"                    0x1",2.13E+02,-1.88E+00,1.04E-10,4.47E-11,3.11E-06,-5.63E-12,0,2.13E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.18E+01,3181,2,1,-1,"                    0x1",2.80E+02,-1.88E+00,3.99E-12,4.47E-11,0.00E+00,-6.09E-18,0,2.80E+02,1,1,-1,"                    0x1",2.13E+02,-1.88E+00,1.07E-10,4.47E-11,3.10E-06,-5.39E-12,0,2.13E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.18E+01,3182,2,1,-1,"                    0x1",2.80E+02,-1.88E+00,4.43E-12,4.47E-11,0.00E+00,-1.02E-17,0,2.80E+02,1,1,-1,"                    0x1",2.13E+02,-1.88E+00,1.12E-10,4.47E-11,3.10E-06,-5.14E-12,0,2.13E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.18E+01,3183,2,1,-1,"                    0x1",2.80E+02,-1.88E+00,-1.39E-12,4.47E-11,0.00E+00,1.35E-17,0,2.80E+02,1,1,-1,"                    0x1",2.13E+02,-1.88E+00,1.15E-10,4.47E-11,3.10E-06,-4.89E-12,0,2.13E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.18E+01,3184,2,1,-1,"                    0x1",2.81E+02,-1.88E+00,1.23E-12,4.47E-11,0.00E+00,3.55E-18,0,2.81E+02,1,1,-1,"                    0x1",2.13E+02,-1.88E+00,1.18E-10,4.47E-11,3.09E-06,-4.64E-12,0,2.13E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.18E+01,3185,2,1,-1,"                    0x1",2.81E+02,-1.88E+00,-1.87E-14,4.47E-11,0.00E+00,-6.09E-18,0,2.81E+02,1,1,-1,"                    0x1",2.13E+02,-1.88E+00,1.25E-10,4.47E-11,3.09E-06,-4.37E-12,0,2.13E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.19E+01,3186,2,1,-1,"                    0x1",2.81E+02,-1.88E+00,-2.64E-12,4.47E-11,0.00E+00,9.14E-18,0,2.81E+02,1,1,-1,"                    0x1",2.13E+02,-1.88E+00,1.28E-10,4.47E-11,3.09E-06,-4.11E-12,0,2.13E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.19E+01,3187,2,1,-1,"                    0x1",2.81E+02,-1.88E+00,1.42E-12,4.47E-11,0.00E+00,3.44E-18,0,2.81E+02,1,1,-1,"                    0x1",2.13E+02,-1.88E+00,1.35E-10,4.47E-11,3.08E-06,-3.84E-12,0,2.13E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.19E+01,3188,2,1,-1,"                    0x1",2.81E+02,-1.88E+00,-2.23E-12,4.47E-11,0.00E+00,-6.20E-18,0,2.81E+02,1,1,-1,"                    0x1",2.13E+02,-1.88E+00,1.39E-10,4.47E-11,3.08E-06,-3.57E-12,0,2.13E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.19E+01,3189,2,1,-1,"                    0x1",2.81E+02,-1.88E+00,8.94E-13,4.47E-11,0.00E+00,9.03E-18,0,2.81E+02,1,1,-1,"                    0x1",2.14E+02,-1.88E+00,1.42E-10,4.47E-11,3.08E-06,-3.29E-12,0,2.14E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.19E+01,3190,2,1,-1,"                    0x1",2.81E+02,-1.88E+00,7.46E-12,4.47E-11,0.00E+00,-1.05E-17,0,2.81E+02,1,1,-1,"                    0x1",2.14E+02,-1.88E+00,1.44E-10,4.47E-11,3.08E-06,-3.01E-12,0,2.14E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.19E+01,3191,2,1,-1,"                    0x1",2.81E+02,-1.88E+00,5.67E-12,4.47E-11,0.00E+00,-1.99E-17,0,2.81E+02,1,1,-1,"                    0x1",2.14E+02,-1.88E+00,1.52E-10,4.47E-11,3.07E-06,-2.73E-12,0,2.14E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.19E+01,3192,2,1,-1,"                    0x1",2.81E+02,-1.88E+00,3.26E-12,4.47E-11,0.00E+00,4.00E-18,0,2.81E+02,1,1,-1,"                    0x1",2.14E+02,-1.88E+00,1.56E-10,4.47E-11,3.07E-06,-2.45E-12,0,2.14E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.19E+01,3193,2,1,-1,"                    0x1",2.81E+02,-1.88E+00,4.22E-12,4.47E-11,0.00E+00,-2.82E-19,0,2.81E+02,1,1,-1,"                    0x1",2.14E+02,-1.88E+00,1.61E-10,4.47E-11,3.07E-06,-2.16E-12,0,2.14E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.19E+01,3194,2,1,-1,"                    0x1",2.81E+02,-1.88E+00,-6.98E-13,4.47E-11,0.00E+00,9.36E-18,0,2.81E+02,1,1,-1,"                    0x1",2.14E+02,-1.88E+00,1.66E-10,4.47E-11,3.07E-06,-1.87E-12,0,2.14E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.19E+01,3195,2,1,-1,"                    0x1",2.81E+02,-1.88E+00,3.59E-12,4.47E-11,0.00E+00,-5.92E-18,0,2.81E+02,1,1,-1,"                    0x1",2.14E+02,-1.88E+00,1.73E-10,4.47E-11,3.07E-06,-1.58E-12,0,2.14E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.20E+01,3196,2,1,-1,"                    0x1",2.82E+02,-1.88E+00,2.06E-13,4.47E-11,0.00E+00,-1.00E-17,0,2.82E+02,1,1,-1,"                    0x1",2.14E+02,-1.88E+00,1.73E-10,4.47E-11,3.07E-06,-1.29E-12,0,2.14E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.20E+01,3197,2,1,-1,"                    0x1",2.82E+02,-1.88E+00,-3.42E-12,4.47E-11,0.00E+00,1.37E-17,0,2.82E+02,1,1,-1,"                    0x1",2.14E+02,-1.88E+00,1.83E-10,4.47E-11,3.07E-06,-9.96E-13,0,2.14E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.20E+01,3198,2,1,-1,"                    0x1",2.82E+02,-1.88E+00,-3.67E-12,4.47E-11,0.00E+00,2.30E-17,0,2.82E+02,1,1,-1,"                    0x1",2.14E+02,-1.88E+00,1.87E-10,4.47E-11,3.07E-06,-7.02E-13,0,2.14E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.20E+01,3199,2,1,-1,"                    0x1",2.82E+02,-1.88E+00,3.93E-12,4.47E-11,0.00E+00,-1.07E-17,0,2.82E+02,1,1,-1,"                    0x1",2.14E+02,-1.88E+00,1.89E-10,4.47E-11,3.06E-06,-4.08E-13,0,2.14E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.20E+01,3200,2,1,-1,"                    0x1",2.82E+02,-1.88E+00,1.22E-12,4.47E-11,0.00E+00,-6.26E-18,0,2.82E+02,1,1,-1,"                    0x1",2.14E+02,-1.88E+00,1.97E-10,4.47E-11,3.06E-06,-1.13E-13,0,2.14E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.20E+01,3201,2,1,-1,"                    0x1",2.82E+02,-1.88E+00,3.80E-12,4.47E-11,0.00E+00,3.50E-18,0,2.82E+02,1,1,-1,"                    0x1",2.15E+02,-1.88E+00,1.99E-10,4.47E-11,3.06E-06,1.82E-13,0,2.15E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.20E+01,3202,2,1,-1,"                    0x1",2.82E+02,-1.88E+00,-7.44E-14,4.47E-11,0.00E+00,-7.33E-19,0,2.82E+02,1,1,-1,"                    0x1",2.15E+02,-1.88E+00,2.00E-10,4.47E-11,3.06E-06,4.77E-13,0,2.15E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.20E+01,3203,2,1,-1,"                    0x1",2.82E+02,-1.88E+00,2.22E-12,4.47E-11,0.00E+00,3.44E-18,0,2.82E+02,1,1,-1,"                    0x1",2.15E+02,-1.88E+00,2.08E-10,4.47E-11,3.06E-06,7.71E-13,0,2.15E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.20E+01,3204,2,1,-1,"                    0x1",2.82E+02,-1.88E+00,5.36E-12,4.47E-11,0.00E+00,-6.20E-18,0,2.82E+02,1,1,-1,"                    0x1",2.15E+02,-1.88E+00,2.13E-10,4.47E-11,3.06E-06,1.06E-12,0,2.15E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.20E+01,3205,2,1,-1,"                    0x1",2.82E+02,-1.88E+00,4.85E-12,4.47E-11,0.00E+00,-1.03E-17,0,2.82E+02,1,1,-1,"                    0x1",2.15E+02,-1.88E+00,2.22E-10,4.47E-11,3.06E-06,1.36E-12,0,2.15E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.21E+01,3206,2,1,-1,"                    0x1",2.82E+02,-1.88E+00,-2.97E-12,4.47E-11,0.00E+00,-3.89E-17,0,2.82E+02,1,1,-1,"                    0x1",2.15E+02,-1.88E+00,2.20E-10,4.47E-11,3.05E-06,1.65E-12,0,2.15E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.21E+01,3207,2,1,-1,"                    0x1",2.82E+02,-1.88E+00,2.74E-12,4.47E-11,0.00E+00,-3.38E-17,0,2.82E+02,1,1,-1,"                    0x1",2.15E+02,-1.88E+00,2.28E-10,4.47E-11,3.05E-06,1.94E-12,0,2.15E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.21E+01,3208,2,1,-1,"                    0x1",2.83E+02,-1.88E+00,1.16E-12,4.47E-11,0.00E+00,-5.65E-17,0,2.83E+02,1,1,-1,"                    0x1",2.15E+02,-1.88E+00,2.34E-10,4.47E-11,3.05E-06,2.23E-12,0,2.15E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.21E+01,3209,2,1,-1,"                    0x1",2.83E+02,-1.88E+00,6.43E-13,4.47E-11,0.00E+00,-7.02E-17,0,2.83E+02,1,1,-1,"                    0x1",2.15E+02,-1.88E+00,2.37E-10,4.47E-11,3.05E-06,2.51E-12,0,2.15E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.21E+01,3210,2,1,-1,"                    0x1",2.83E+02,-1.88E+00,-3.76E-12,4.47E-11,0.00E+00,-6.32E-17,0,2.83E+02,1,1,-1,"                    0x1",2.15E+02,-1.88E+00,2.40E-10,4.47E-11,3.05E-06,2.80E-12,0,2.15E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.21E+01,3211,2,1,-1,"                    0x1",2.83E+02,-1.88E+00,-1.97E-12,4.47E-11,0.00E+00,-7.68E-17,0,2.83E+02,1,1,-1,"                    0x1",2.15E+02,-1.88E+00,2.43E-10,4.47E-11,3.05E-06,3.08E-12,0,2.15E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.21E+01,3212,2,1,-1,"                    0x1",2.83E+02,-1.88E+00,-1.97E-12,4.47E-11,0.00E+00,-8.46E-17,0,2.83E+02,1,1,-1,"                    0x1",2.15E+02,-1.88E+00,2.48E-10,4.47E-11,3.05E-06,3.36E-12,0,2.15E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.21E+01,3213,2,1,-1,"                    0x1",2.83E+02,-1.88E+00,-6.19E-12,4.47E-11,0.00E+00,-9.64E-17,0,2.83E+02,1,1,-1,"                    0x1",2.16E+02,-1.88E+00,2.54E-10,4.47E-11,3.04E-06,3.63E-12,0,2.16E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.21E+01,3214,2,1,-1,"                    0x1",2.83E+02,-1.88E+00,2.77E-12,4.47E-11,0.00E+00,-1.09E-16,0,2.83E+02,1,1,-1,"                    0x1",2.16E+02,-1.88E+00,2.57E-10,4.47E-11,3.04E-06,3.90E-12,0,2.16E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.21E+01,3215,2,1,-1,"                    0x1",2.83E+02,-1.88E+00,4.68E-13,4.47E-11,0.00E+00,-8.74E-17,0,2.83E+02,1,1,-1,"                    0x1",2.16E+02,-1.88E+00,2.64E-10,4.47E-11,3.04E-06,4.17E-12,0,2.16E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.22E+01,3216,2,1,-1,"                    0x1",2.83E+02,-1.88E+00,1.27E-12,4.47E-11,0.00E+00,-1.09E-16,0,2.83E+02,1,1,-1,"                    0x1",2.16E+02,-1.88E+00,2.66E-10,4.47E-11,3.04E-06,4.44E-12,0,2.16E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.22E+01,3217,2,1,-1,"                    0x1",2.83E+02,-1.88E+00,6.13E-12,4.47E-11,0.00E+00,-9.25E-17,0,2.83E+02,1,1,-1,"                    0x1",2.16E+02,-1.88E+00,2.72E-10,4.47E-11,3.04E-06,4.70E-12,0,2.16E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.22E+01,3218,2,1,-1,"                    0x1",2.83E+02,-1.88E+00,2.62E-12,4.47E-11,0.00E+00,-1.19E-16,0,2.83E+02,1,1,-1,"                    0x1",2.16E+02,-1.88E+00,2.74E-10,4.47E-11,3.03E-06,4.95E-12,0,2.16E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.22E+01,3219,2,1,-1,"                    0x1",2.83E+02,-1.88E+00,2.88E-12,4.47E-11,0.00E+00,-1.11E-16,0,2.83E+02,1,1,-1,"                    0x1",2.16E+02,-1.88E+00,2.77E-10,4.47E-11,3.03E-06,5.20E-12,0,2.16E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.22E+01,3220,2,1,-1,"                    0x1",2.84E+02,-1.88E+00,9.07E-13,4.47E-11,0.00E+00,-1.23E-16,0,2.84E+02,1,1,-1,"                    0x1",2.16E+02,-1.88E+00,2.82E-10,4.47E-11,3.03E-06,5.45E-12,0,2.16E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.22E+01,3221,2,1,-1,"                    0x1",2.84E+02,-1.88E+00,1.04E-12,4.47E-11,0.00E+00,-1.21E-16,0,2.84E+02,1,1,-1,"                    0x1",2.16E+02,-1.88E+00,2.89E-10,4.47E-11,3.03E-06,5.69E-12,0,2.16E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.22E+01,3222,2,1,-1,"                    0x1",2.84E+02,-1.88E+00,3.70E-12,4.47E-11,0.00E+00,-1.41E-16,0,2.84E+02,1,1,-1,"                    0x1",2.16E+02,-1.88E+00,2.89E-10,4.47E-11,3.03E-06,5.93E-12,0,2.16E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.22E+01,3223,2,1,-1,"                    0x1",2.84E+02,-1.88E+00,-4.16E-12,4.47E-11,0.00E+00,-1.19E-16,0,2.84E+02,1,1,-1,"                    0x1",2.16E+02,-1.88E+00,2.94E-10,4.47E-11,3.02E-06,6.16E-12,0,2.16E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.22E+01,3224,2,1,-1,"                    0x1",2.84E+02,-1.88E+00,-1.36E-12,4.47E-11,0.00E+00,-1.31E-16,0,2.84E+02,1,1,-1,"                    0x1",2.16E+02,-1.88E+00,2.97E-10,4.47E-11,3.02E-06,6.38E-12,0,2.16E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.22E+01,3225,2,1,-1,"                    0x1",2.84E+02,-1.88E+00,7.31E-13,4.47E-11,0.00E+00,-1.38E-16,0,2.84E+02,1,1,-1,"                    0x1",2.17E+02,-1.88E+00,2.99E-10,4.47E-11,3.02E-06,6.60E-12,0,2.17E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.23E+01,3226,2,1,-1,"                    0x1",2.84E+02,-1.88E+00,5.88E-12,4.47E-11,0.00E+00,-1.05E-16,0,2.84E+02,1,1,-1,"                    0x1",2.17E+02,-1.88E+00,3.06E-10,4.47E-11,3.02E-06,6.82E-12,0,2.17E+02,,,,,,,,,,,,,,,,,,,,,,,,
3.23E+01,3227,2,1,-1,"                    0x1",2.84E+02,-1.88E+00,4.38E-12,4.47E-11,0.00E+00,-1.22E-16,0,2.84E+02,1,1,-1,"                    0x1",2.17E+02,-1.88E+00,3.03E-10,4.47E-11,3.02E-06,7.02E-12,0,2.17E+02,,,,,,,,,,,,,,,,,,,,,,,,
